100	5	41	28	52	2	1	2	3	0	0	0
115	6	15	18	52	14	2	3	4	0	0	0
103	6	39	35	52	4	10	11	12	0	0	0
108	7	181	35	52	-1	11	12	13	0	0	0
96	5	136	12	52	4	1	2	3	0	0	0
101	5	65	18	52	4	1	5	2	0	0	0
137	6	115	10402	52	915	10	11	12	0	0	0
89	6	192	35	52	14	18	2	3	0	0	0
96	4	14	35	52	6194	1	2	4	0	0	0
88	4	110	35	52	8411	14	15	16	0	0	0
92	2	32	28	52	12	1	2	3	0	0	0
95	6	43	35	52	82	4	5	6	0	0	0
91	7	513	35	52	12	1	2	3	0	0	0
108	6	1644	27	52	59	1	2	3	0	0	0
91	4	54	28	52	1885	1	2	3	0	0	0
96	7	36	35	52	5841	1	2	3	0	0	0
175	6	8	18	52	1742	4	5	6	0	0	0
87	5	27	18	52	12	1	2	3	0	0	0
90	3	16	35	52	6194	1	2	3	0	0	0
108	6	154	27	52	3388	1	2	3	0	0	0
111	6	74	18	52	14	1	2	3	0	0	0
118	5	91	18	52	441	1	2	3	0	0	0
85	7	20	10751	52	38953	1001	1002	1003	0	0	0
116	6	87	18	52	14	3	4	5	0	1	1
102	7	26	18	52	575	11	12	13	0	0	0
115	4	2	10749	52	38196	2	3	7	0	0	0
118	6	17	18	52	2492	1	2	3	0	0	0
129	6	86	28	52	915	1	2	3	0	0	0
88	5	59	12	52	306	2	3	4	0	0	0
87	6	124	35	52	4	1	2	5	0	0	0
90	6	190	80	52	4	11	12	13	0	0	0
104	5	77	18	52	559	1	2	3	0	0	0
100	4	113	35	52	4	12	15	16	0	0	0
112	6	103	35	52	14	10	11	12	0	0	0
108	5	459	28	52	306	1	2	3	0	0	0
99	7	6	35	52	97	3	4	5	0	0	0
98	7	695	18	52	802	2	3	4	0	1	0
106	6	4	99	52	3324	2	3	4	0	0	0
111	6	67	18	52	5	1	2	3	0	0	0
91	6	285	35	52	18	1	2	4	0	0	0
106	5	22	18	52	8411	9	17	10	0	0	0
92	6	767	35	52	33	11	27	12	0	0	0
135	7	397	18	52	56	10	11	12	0	0	0
104	5	5	18	52	-1	1	2	3	0	0	0
100	6	93	28	52	2	1	2	3	0	0	0
110	0	0	80	58	-1	1	7	8	0	0	0
177	7	3404	28	52	4564	5	6	7	0	0	0
91	6	245	80	52	12	1	2	3	0	0	0
114	7	2	18	52	806	2	3	4	0	0	0
106	7	23	35	52	83	1	2	3	0	0	0
117	7	4	99	52	-1	2	3	-1	0	0	0
99	6	19	35	52	3236	4	5	6	0	0	0
92	5	11	35	52	559	2	4	7	0	0	0
113	5	7	35	52	11308	1	2	3	0	0	0
100	5	21	28	52	559	3	14	4	0	0	0
117	5	139	35	52	4	1	2	3	0	0	0
102	7	249	18	52	540	11	12	13	0	0	0
92	6	66	35	52	14	6	7	8	0	0	0
95	4	105	14	52	264	6	7	8	0	0	0
116	4	3	18	52	22029	1003	1004	1006	0	0	0
99	5	9	35	52	-1	17	18	19	0	0	0
101	5	4	18	52	8	5	6	7	0	0	0
95	5	45	28	52	4	1	2	3	0	0	0
102	5	1	35	580	93488	2	3	4	0	0	0
92	5	110	35	52	306	1	2	3	0	0	0
97	6	2	99	52	68229	4	2	-1	0	0	0
86	3	2	35	52	-1	6	7	8	0	0	0
91	7	5	18	52	181	5	6	1	0	0	0
119	5	51	18	52	1504	10	11	12	0	0	0
117	6	303	35	52	60	6	7	8	0	0	0
125	7	2	18	52	-1	1	2	3	0	0	0
98	6	23	35	52	43	1	2	3	0	0	0
118	6	1729	28	52	5	47	1	3	0	0	0
81	5	31	28	56	6194	1	2	3	0	0	0
102	7	472	18	52	12	9	10	11	0	0	0
113	6	11	10749	52	8	1	2	4	0	0	0
105	6	21	80	52	181	1	2	5	0	0	0
140	7	1637	18	52	23	19	23	24	0	0	0
139	6	151	12	52	60	9	16	11	0	0	0
82	6	46	18	52	236	1	2	3	0	1	0
121	5	1529	28	52	6194	6	7	8	0	1	0
100	6	21	18	52	5	4	5	6	0	0	0
83	6	28	35	52	14	22	4	5	0	0	0
100	6	1045	14	52	33	14	13	17	0	0	1
128	6	69	9648	52	33	4	5	6	0	0	0
109	5	214	28	52	4	7	8	9	0	0	0
116	7	508	28	52	915	3	2	12	0	0	0
119	7	71	99	52	4532	2	3	10	0	0	0
104	6	898	53	52	5	3	4	5	0	0	0
102	6	88	18	52	559	1	2	3	0	0	0
128	6	2094	28	52	306	8	7	9	0	1	0
80	5	57	28	52	729	3	4	5	0	0	0
134	5	319	28	52	441	1	2	3	0	0	0
95	5	130	12	52	508	1	2	3	0	0	0
107	6	406	28	52	60	16	17	20	0	0	0
92	6	19	35	52	12909	1	2	3	0	0	0
97	5	380	12	52	559	10	11	12	1	0	0
96	5	643	878	52	915	1	2	3	1	0	0
88	4	34	35	52	559	1	2	3	0	0	0
91	6	280	18	52	14	1	6	27	0	0	0
89	7	64	18	52	13187	1	2	3	0	0	0
119	5	87	9648	52	60	13	3	14	0	0	0
95	5	27	18	52	9195	1	2	3	0	0	0
94	6	400	10749	52	33	13	14	12	0	0	0
92	5	153	28	52	306	2	1	3	0	0	0
100	5	10	35	52	1382	5	6	4	0	0	0
95	6	36	53	52	16561	22	9	4	0	0	0
93	5	12	27	52	37897	1	2	3	0	0	0
114	5	359	80	52	5	1	2	3	0	0	0
103	5	171	35	52	306	11	12	13	0	0	0
94	5	14	35	52	37890	1	2	9	0	0	0
98	6	139	14	52	7405	9	10	11	0	0	0
91	10	1	14	52	2492	1	2	3	0	0	0
119	7	62	18	52	1422	1	3	17	0	0	0
135	5	111	18	52	915	1	2	3	0	0	0
128	4	261	18	52	60	10	11	12	0	0	0
112	7	115	35	52	14	11	12	13	0	0	0
106	5	60	35	52	705	2	1	6	0	0	0
108	5	457	878	52	8411	5	1	2	0	0	0
109	6	6	18	546	171	1	2	3	0	0	0
145	6	334	80	52	574	9	10	11	1	1	0
115	6	18	18	52	11308	5	6	7	0	0	0
111	6	112	18	52	6849	1	3	12	0	0	0
105	6	117	35	52	33	7	8	9	0	0	0
100	5	217	28	52	508	21	22	23	0	0	0
93	6	9	35	52	915	2	3	4	0	0	0
73	6	6	99	52	-1	1	2	3	0	0	0
103	6	168	18	52	306	1	18	3	0	0	0
135	5	1017	12	574	33	1	2	3	1	0	0
89	5	25	18	52	6068	1	2	3	1	0	0
98	5	27	28	52	60	2	3	4	0	0	0
90	4	29	12	52	306	6	7	8	0	0	0
135	6	35	18	52	5358	3	5	6	0	0	0
113	7	45	18	54194	6367	1	2	7	0	1	0
105	7	984	18	52	98	4	16	5	0	0	0
89	6	464	35	52	6365	1	2	3	0	0	0
90	4	27	18	52	18189	2	3	4	0	0	0
115	6	48	35	52	508	1	2	3	0	0	1
97	7	58	18	52	33	1	13	5	0	0	0
95	5	40	53	52	4867	6	7	8	0	0	0
103	6	30	18	52	364	1	2	3	0	0	0
92	7	769	35	52	14	7	8	10	0	0	0
97	6	184	10749	52	12	1	2	3	0	0	0
123	5	217	18	52	6194	1	2	3	0	0	0
0	2	1	53	52	15709	3	4	8	0	0	0
101	5	91	28	52	4	12	13	14	0	0	0
0	5	9	80	52	11308	2	3	4	0	0	0
103	7	92	18	52	8	1	2	3	0	0	0
132	7	183	80	52	97	9	10	11	0	0	0
107	6	1894	35	52	12	1	2	3	0	1	0
123	7	76	35	52	5528	1	2	3	0	0	0
103	6	64	18	52	14	9	6	8	0	0	0
113	4	28	53	52	11308	2	3	4	0	0	0
127	7	639	35	52	9195	5	6	7	0	0	0
111	6	179	35	52	306	1	2	3	0	0	0
101	6	38	35	52	5	1	2	3	0	0	0
87	5	27	28	52	306	2	3	5	0	0	0
78	6	404	10749	52	2	2	16	4	0	0	0
103	5	24	18	52	559	1	2	3	0	0	0
96	6	48	18	52	21	1	2	3	0	0	0
111	5	20	36	52	1429	1	2	3	0	0	0
90	3	4	18	569	-1	2	3	-1	0	0	0
171	7	91	99	52	8	1	2	6	0	0	0
99	6	299	18	52	11	7	8	9	0	0	0
121	6	90	18	52	5	1	2	3	0	0	0
100	6	97	35	52	2	1	5	2	0	0	0
100	5	112	35	52	4	11	12	13	0	0	0
123	7	1558	27	52	360	18	19	20	0	0	0
139	5	10	18	52	2370	2	4	5	0	0	0
82	4	10	35	52	175	1	2	4	0	0	0
109	4	381	35	52	33	1	2	3	0	0	0
102	6	124	28	52	414	1	2	4	0	0	0
89	4	40	12	52	2	1	2	3	0	0	0
101	5	83	28	52	306	1	2	3	0	0	0
115	7	222	18	52	5	1	2	3	0	0	0
97	7	207	18	52	6194	1	2	3	0	0	0
101	7	14	18	52	181	2	3	4	0	0	0
105	6	70	18	52	84803	1	2	5	0	0	0
133	7	636	12	52	348	17	18	19	0	0	0
95	6	164	12	52	33	14	15	24	0	0	0
98	6	31	28	58	8	1	2	3	0	0	0
92	5	9	80	5543	181	2	3	4	0	0	0
108	4	11	18	52	6194	1	2	3	0	0	0
106	6	28	18	52	4	1	2	3	0	0	0
107	6	67	35	52	181	1	2	3	0	0	0
123	6	272	18	52	70	16	17	18	0	0	0
97	5	37	35	52	559	9	5	6	0	0	0
108	5	49	35	52	4	1	2	3	0	0	0
114	6	199	14	52	306	1	2	3	0	0	0
128	7	11	35	52	70	1	7	3	0	0	0
122	6	140	80	52	2428	6	7	8	0	0	0
110	7	56	18	52	4	8	9	10	0	0	0
112	6	128	18	52	306	5	6	7	0	0	0
98	6	7	80	52	4319	1	13	14	0	0	0
89	4	4	27	52	11139	2	3	4	0	0	0
83	4	10	878	52	7954	4	5	6	0	0	0
119	6	927	80	52	508	49	50	51	0	1	0
115	6	92	35	52	559	1	2	3	0	0	0
99	7	106	18	52	293	1	2	3	0	1	0
106	4	32	18	52	12	1	4	5	0	0	0
127	6	522	28	52	824	1	2	3	0	0	0
110	8	4293	53	52	5	12	21	13	0	0	0
113	6	9	35	52	28205	3	4	5	0	0	0
94	7	2	35	52	915	15	16	18	0	0	0
154	8	8670	53	52	14	2	3	8	0	0	0
124	6	6	18	52	31080	3	4	5	0	0	0
98	6	32	18	52	288	2	3	5	0	0	0
133	7	262	36	52	316	1	2	3	0	0	0
94	7	5	18	52	84839	1002	1005	1004	0	0	0
162	7	67	18	52	82	1	2	3	0	0	0
107	6	431	28	52	559	11	12	13	0	0	0
108	6	7	18	5420	915	1	2	3	0	0	0
133	5	33	18	52	14	2	3	4	0	0	0
99	7	246	18	52	38	9	10	12	0	0	0
98	7	311	18	52	591	10	11	12	0	0	0
91	7	218	35	52	183	6	7	15	0	0	0
90	4	3	27	52	4899	2	3	6	0	0	0
89	6	251	16	52	4108	1	3	2	0	0	0
97	6	15	18	52	29272	4	5	6	0	0	0
110	5	317	28	52	2596	8	9	10	0	0	0
121	6	942	28	52	347	17	23	25	0	0	0
97	6	501	14	52	2	10	12	11	0	0	0
142	8	8358	18	52	97	3	4	5	0	0	0
92	7	247	80	52	181	8	9	10	0	0	0
96	6	7	18	52	78701	4	5	6	0	0	0
108	7	16	35	52	14	1	2	3	0	0	0
101	6	104	80	52	2832	1	2	3	0	0	0
100	6	21	35	52	798	1	2	3	0	0	0
125	7	62	18	52	1078	4	5	7	0	0	0
98	5	140	28	52	2231	1	2	3	1	0	0
92	6	96	27	52	33	1	2	3	0	0	0
118	6	461	878	52	4	5	6	30	0	0	0
98	5	33	80	52	4319	1	2	3	0	0	0
99	5	165	53	52	33	13	14	15	0	0	0
119	6	15	18	52	58	12	9	10	0	0	0
99	5	15	53	52	14729	2	3	4	0	0	0
88	6	4	18	5459030	11308	1	2	3	0	0	0
118	7	943	10749	52	4	13	2	3	0	0	0
106	5	163	28	52	4	10	11	12	0	0	0
103	6	340	35	52	175	9	10	11	0	0	0
126	6	39	18	52	33	1	2	3	0	0	0
87	5	2	35	5485	8	1	2	3	0	0	0
106	6	104	18	52	105	8	9	10	0	0	1
94	5	23	35	52	441	1	2	3	0	0	0
86	6	1684	35	52	6194	3	10	4	0	0	0
104	7	174	18	52	1382	8	9	10	0	0	0
100	6	37	18	52	37	1	2	6	0	0	0
139	7	115	53	52	8	8	9	10	0	0	0
98	7	130	28	52	14	1	2	3	0	0	0
141	6	390	28	52	4	14	1	2	0	1	0
119	6	287	18	52	508	11	12	13	0	0	0
115	6	83	35	52	12	1	2	3	0	0	1
115	6	31	35	52	33	1	2	3	0	0	0
102	7	980	14	52	14	1	2	3	0	0	0
128	6	29	18	52	508	1	2	3	0	0	0
91	5	559	14	52	33	16	17	18	0	0	1
142	8	8147	35	52	4	7	8	9	0	0	1
117	6	654	35	52	181	7	8	9	0	0	1
127	6	49	10749	52	441	3	4	5	0	1	0
104	6	4	35	52	441	1	2	5	0	0	0
123	5	41	28	52	175	1	3	4	0	0	0
101	6	154	35	52	559	1	2	3	0	0	0
111	5	107	12	52	-1	1	2	3	0	0	0
180	7	5	99	52	181	3	4	5	0	0	0
89	8	5520	10751	52	2	8	9	10	0	0	0
140	6	76	18	52	14	1	5	6	0	0	0
112	6	297	27	52	12	1	2	3	0	0	0
101	6	2550	10749	52	12	17	18	19	0	0	0
127	6	490	28	52	4564	1	2	3	0	0	0
125	6	20	18	52	8	4	5	6	0	0	0
83	6	535	35	52	4	4	5	10	0	0	0
112	6	40	35	52	23	12	13	14	0	0	0
99	6	180	18	52	33	1	5	3	0	0	0
98	6	71	80	52	278	1	5	3	0	0	0
95	5	426	35	52	1302	9	10	11	0	0	0
98	4	7	18	52	12	3	4	5	0	0	0
111	6	214	28	52	33	1	2	12	0	0	0
116	6	1814	28	52	306	2	4	1	0	0	0
99	5	24	35	52	8411	1	2	4	0	0	0
99	5	288	53	52	33	9	10	11	0	0	0
141	6	1138	28	52	306	2	3	4	0	0	0
126	6	71	18	52	9195	1	2	3	0	0	0
125	6	221	14	52	5	1	2	3	0	0	0
191	6	203	18	52	335	14	15	16	0	0	0
108	4	12	28	52	9195	3	4	5	0	0	0
99	6	2	35	52	288	1	5	6	0	0	1
96	6	22	35	52	37	1	2	3	0	0	0
100	6	31	28	52	175	1	2	3	0	1	0
119	5	9	80	52	-1	1	2	3	0	0	0
61	7	8	16	52	6215	3	4	5	0	0	0
102	4	330	28	52	33	14	15	16	0	0	0
92	6	13	28	568080	278	7	4	1	0	0	0
88	6	6	28	52	285	1000	1001	1002	0	0	0
98	3	7	27	52	14280	2	3	4	0	0	0
89	7	4	99	52	2	-1	-1	-1	0	0	0
89	10	1	10749	545	888	3	4	5	0	0	0
97	0	0	53	5464	38179	3	4	5	0	0	0
97	0	0	35	52	3268	1	2	3	0	0	0
115	4	1	99	54	-1	2	-1	-1	0	0	0
99	4	110	28	52	2662	1	2	3	0	0	0
95	7	307	27	52	12	9	10	11	0	1	0
105	7	22	18	52	12	1	2	5	0	0	0
96	6	40	80	52	12	1	2	3	0	0	0
94	6	537	35	52	4	3	2	4	0	0	0
84	4	4	35	52	21222	4	-1	-1	0	0	0
139	7	172	18	52	5	1	2	3	0	0	0
92	5	222	35	52	306	1	2	3	0	0	0
107	5	42	35	52	915	3	4	5	0	0	0
105	4	58	28	52	9195	19	18	17	0	0	0
99	4	61	28	52	306	1	2	3	0	0	0
100	6	20	35	52	8	2	3	4	0	0	0
122	5	15	18	52	6194	3	4	5	0	0	0
93	5	86	35	52	306	1	2	3	0	0	0
104	5	445	28	52	4	1	7	2	0	1	0
88	6	68	28	52	6194	13	4	5	0	0	0
106	6	45	9648	52	12	3	2	1	0	0	0
121	6	126	18	52	2231	1	2	5	0	1	0
108	5	41	18	52	4	2	1	3	0	0	0
101	6	28	18	52	14150	6	7	8	0	0	0
87	5	102	27	52	6194	13	14	15	0	0	0
107	4	59	18	52	70969	2	3	4	0	0	0
121	7	447	18	52	7429	1	2	3	0	0	0
90	3	10	18	583	5	3	4	5	0	0	0
144	7	805	28	52	33	4	5	6	0	1	0
116	4	103	28	52	5	1	2	3	0	0	0
112	6	600	28	52	559	1	2	3	0	0	0
88	4	228	35	52	4	11	12	13	0	0	0
121	5	117	18	52	915	15	16	17	0	1	0
93	5	36	28	52	559	3	4	5	0	0	0
102	5	38	37	52	23	1	2	3	0	0	0
108	5	9	18	52	8411	1	2	3	0	0	0
110	6	205	35	52	5739	10	12	13	0	0	0
102	7	588	35	52	37	1	2	3	0	0	0
115	6	1018	80	52	1885	1	2	3	1	1	0
96	4	29	37	52	8	2	3	4	0	0	0
91	5	37	35	52	8411	1	2	3	0	0	0
171	7	98	18	52	708	10	3	2	0	0	0
122	6	80	18	52	705	1	2	3	0	0	0
88	5	11	35	52	-1	1	2	3	0	0	0
103	6	54	35	52	705	1	2	3	0	0	0
126	6	22	18	52	4	6	2	3	0	0	0
94	5	77	35	52	13	1	2	3	0	0	0
154	6	513	18	52	4	13	2	3	0	0	0
112	6	429	10751	52	104	11	12	13	0	0	0
114	7	56	80	52	14	1	2	3	0	0	0
130	7	1240	12	52	6194	2	3	4	0	0	0
115	5	44	36	52	5	6	3	1	0	0	0
115	5	81	18	52	33	14	15	16	0	0	0
83	3	5	18	52	1422	2	3	4	0	0	0
94	5	11	35	52	37	3	4	5	0	0	0
97	6	237	28	52	33	11	12	13	0	0	0
140	6	51	36	52	508	2	3	4	0	0	0
86	6	463	28	52	306	11	12	13	0	0	0
95	4	12	35	52	272	3	4	5	0	0	0
99	6	83	18	52	14	1	2	3	0	0	0
140	6	135	10749	52	118	13	14	15	0	0	0
111	7	280	35	52	1382	13	14	15	0	0	0
115	5	18	35	52	18	3	29	5	0	0	0
91	4	54	35	52	915	1	2	3	0	0	1
128	6	392	28	52	97	1	3	2	0	0	0
133	7	363	18	52	33	4	6	5	0	0	0
118	6	75	18	52	9195	1	3	4	0	0	0
110	6	79	28	52	33	7	8	9	0	0	0
127	7	4956	12	52	33	4	5	6	0	0	0
117	6	209	53	52	278	2	3	1	0	0	0
96	6	111	28	52	285	8	9	10	0	1	1
103	6	33	18	52	37	2	3	4	0	0	0
94	6	54	28	52	4	1	2	3	0	0	0
130	6	725	12	52	441	1	2	4	0	0	0
98	5	40	28	52	11308	1	3	5	0	0	0
101	6	35	18	52	360	2	3	12	0	0	0
111	5	86	35	52	508	13	14	15	0	0	0
107	5	105	18	52	5	16	14	15	0	0	0
114	6	125	18	52	4564	1	2	3	0	0	1
104	7	169	35	52	559	1	2	3	0	0	0
97	7	179	18	52	12	1	2	3	0	0	0
133	5	261	28	52	1885	2	3	4	0	1	0
91	7	7	53	52	8888	11	12	-1	0	0	0
111	7	194	18	52	3102	9	11	14	0	0	0
114	5	35	18	52	559	1	2	21	0	0	0
98	5	11	35	52	6194	4	5	6	0	0	1
125	7	1638	35	52	306	20	21	22	0	0	0
131	7	105	35	52	10100	1	6	3	0	0	0
107	4	202	12	52	441	1	2	3	0	0	0
112	4	5	35	52	508	1	2	3	0	0	0
118	6	86	28	52	441	1	2	3	1	0	0
87	4	67	35	52	5	1	2	3	0	0	0
93	6	53	10749	52	11912	1	19	22	0	0	0
138	7	376	80	52	171	10	14	12	0	0	0
125	7	1019	18	52	559	21	20	34	0	0	0
121	7	290	18	52	418	1	2	3	0	0	0
109	6	47	18	52	5	1	2	3	0	0	0
112	6	28	18	52	9195	1	2	3	0	0	0
108	5	12	35	52	33	7	8	9	0	0	0
97	6	99	35	52	9195	1	2	3	0	0	0
134	7	213	18	52	5	1	2	3	0	0	0
128	5	83	35	52	1504	1	14	2	0	0	0
125	5	188	28	52	306	6	7	8	0	0	0
118	5	43	35	52	5	1	2	3	0	0	0
104	4	309	28	52	41	11	23	12	1	0	0
104	6	575	35	52	9	1	13	3	0	0	0
100	5	36	28	52	10163	11	12	13	0	0	0
94	6	126	28	52	5186	1	2	3	0	1	0
114	5	10	18	52	75712	3	4	5	0	0	0
114	7	187	18	52	559	1	2	3	0	0	0
99	4	5	18	52	14374	1	2	5	0	0	0
195	8	4436	18	52	33	14	15	16	0	0	0
101	5	37	35	52	306	1	2	3	0	0	0
110	7	100	18	52	932	2	6	7	0	0	0
105	5	8	18	52	508	6	7	8	0	0	0
102	7	232	18	52	70	1	2	3	0	0	0
95	6	137	35	52	11308	1	2	3	0	0	0
108	5	140	12	52	33	8	9	10	0	0	0
131	6	61	18	52	5553	1	2	14	0	0	0
187	6	136	35	52	8	24	21	34	0	0	0
98	5	31	35	52	14	1	2	3	0	0	0
112	6	75	9648	52	8411	3	4	5	0	0	0
105	6	630	35	52	559	13	14	15	0	0	1
108	4	144	18	52	4	12	13	14	0	0	0
95	5	81	35	52	915	1	2	3	0	0	0
93	6	131	35	52	559	1	2	3	0	0	0
102	5	223	80	52	5848	1	2	3	0	0	0
104	4	236	12	52	915	11	12	13	0	0	0
96	6	53	28	52	12	1	2	3	0	0	0
102	5	82	28	52	915	1	2	3	0	0	0
93	6	57	35	52	559	1	2	3	0	0	0
76	7	2135	14	52	8601	1	2	3	0	0	0
105	6	219	28	52	2	11	12	13	0	0	0
130	7	632	28	52	915	11	12	13	0	0	0
107	5	5	18	52	6194	2	3	4	0	0	0
120	7	762	28	52	342	4	5	6	0	0	0
96	7	19	99	52	-1	1	9	10	0	0	0
80	6	178	14	52	306	1	2	3	0	0	0
112	6	2	18	5460	806	2	3	4	0	0	0
0	0	1	-1	52	-1	3	4	5	0	0	0
97	3	2	53	52	10348	2	3	4	0	0	0
88	6	103	35	52	-1	1	2	3	0	0	0
160	6	43	18	52	82	7	8	9	0	0	0
102	4	22	35	52	6194	2	9	1	0	0	0
94	6	153	18	52	6566	1	2	3	0	0	0
95	4	3	35	52	8	1	2	3	0	0	0
117	6	58	35	52	7832	6	7	8	0	0	0
100	5	10	35	52	5778	4	5	6	0	0	0
119	6	20	35	52	5	1	2	3	0	0	0
102	6	10	18	52	157	1	6	7	0	0	0
100	7	74	35	52	-1	6	7	8	0	0	0
106	5	29	35	52	8	3	5	6	0	0	0
82	6	214	10749	52	33	35	1	25	0	0	1
82	0	0	35	55	-1	1	2	3	0	0	0
102	7	24	36	52	58	4	9	48	0	0	0
94	6	4	18	52	-1	2	3	4	0	0	0
100	6	46	35	52	9364	1	10	15	0	0	0
106	6	1	10749	52	37352	3	4	5	0	0	0
84	5	87	35	52	4	1	14	15	0	0	0
90	7	3495	16	52	2	18	20	21	0	0	0
137	7	4274	28	52	574	1	3	6	1	1	0
92	6	4	53	52	16636	1001	1002	1003	0	0	0
119	8	4549	80	52	41	1	2	4	0	0	0
84	7	3029	10749	52	2	10	11	12	0	0	0
87	6	6	35	52	7399	3	4	5	0	0	0
101	5	15	80	52	4063	2	3	4	0	0	0
113	6	1	18	52	5551	1000	1001	1003	0	0	0
60	7	2	-1	52	-1	-1	-1	-1	0	0	0
108	6	160	35	52	306	1	2	3	0	0	0
93	5	64	27	52	278	1	2	3	0	0	0
112	5	1	10749	533226	5996	1	2	3	0	0	0
98	7	2080	80	52	1382	7	12	5	0	0	0
86	4	111	27	52	14	12	13	14	0	0	0
97	4	30	35	52	14	1	2	3	0	0	0
112	7	51	18	52	14	9	10	11	0	0	0
91	4	3	18	52	-1	6	7	8	0	0	0
107	6	43	18	52	49	11	12	13	0	0	0
94	3	24	35	52	33	1	9	14	0	0	0
105	7	4	12	52	-1	2	7	8	0	0	0
127	6	4	18	52	356	3	4	5	0	0	0
83	4	3	53	5554	-1	0	1	2	0	0	0
108	5	15	35	52	12	8	10	11	0	0	0
92	6	82	35	52	441	1	2	5	0	0	0
129	7	644	80	52	4	1	20	3	0	0	0
109	5	5	18	52	-1	1	2	4	0	0	0
82	5	50	10749	52	8411	5	6	7	0	0	0
109	7	53	18	52	45	2	3	4	0	0	0
80	6	5	35	52	1302	2	3	4	0	0	0
92	3	17	14	53	12	1	8	6	0	0	0
109	5	14	35	52	60	2	3	4	0	0	0
90	5	96	35	52	23	6	7	8	0	0	0
110	5	10	35	52	247	1	2	3	0	0	0
108	5	17	35	52	43	2	3	4	0	0	0
107	5	74	18	52	976	1	2	3	0	0	0
90	6	145	12	52	311	2	3	4	0	0	0
0	0	0	35	-1	191	0	1	2	0	0	0
106	7	16	18	52	-1	4	1	2	0	0	0
117	6	240	18	52	306	1	2	3	0	0	0
110	6	2677	12	52	4	22	23	24	0	0	0
85	7	6	18	52	7325	6	7	8	0	0	0
123	6	19	18	52	2231	5	3	4	0	0	0
86	5	7	35	52	47	9	10	11	0	0	0
100	6	10	27	52	6636	1004	1006	1005	0	0	0
103	6	553	14	52	33	9	10	11	0	0	0
100	5	46	28	52	915	1	2	3	0	0	0
100	6	4	18	52	1066	2	3	5	0	0	0
94	5	3	10749	52	247	1	2	3	0	0	0
79	6	375	12	52	2	3	2	21	0	0	0
97	6	157	18	52	23	1	2	3	0	0	0
89	5	26	35	52	4	2	3	4	0	0	0
91	4	4	35	52	12	1	2	3	0	0	0
170	7	143	10752	52	653	16	17	18	0	0	0
130	6	23	10752	52	17666	2	3	4	0	0	0
90	5	23	28	52	10354	2	3	4	0	0	0
73	7	71	35	52	33	3	1	4	0	0	0
88	6	1335	16	52	3592	2	3	4	0	0	0
90	8	1	53	545	4106	2	3	4	0	0	0
25	7	8	18	52	-1	1	2	3	0	0	0
0	8	2	18	52	97	4	5	6	0	0	0
110	6	9	18	52	5270	3	7	9	0	0	0
115	5	1	18	52	264	5	6	7	0	0	0
105	5	26	35	52	559	1	2	3	0	0	0
94	3	18	28	52	8331	1	2	3	0	0	0
94	5	7	80	52	-1	2	3	4	0	0	0
88	7	5	80	52	1854	2	3	5	0	0	0
99	5	29	28	52	8	1	2	3	0	0	0
